t,deltaV,std
-2.0,1.1689558194557026,0.057786108150567284
-1.88,1.1709018839929402,0.060871375912735004
-1.7599999999999998,1.1703081040242767,0.05668161163774952
-1.6399999999999997,1.1668545793499776,0.05601692099466546
-1.5199999999999996,1.15418292712734,0.0630886837431052
-1.4000000000000004,1.1703521456383859,0.06203236738550178
-1.2800000000000002,1.178579809315458,0.06761921069338586
-1.1600000000000001,1.167159386266003,0.06781875519545409
-1.04,1.1708073782818407,0.05841201490871124
-0.9199999999999999,1.1656709524871869,0.0684872145469698
-0.7999999999999998,1.1576207979851691,0.06177104163135126
-0.6799999999999997,1.1847871684580649,0.06333804702165438
-0.5600000000000005,1.1752042513896015,0.05763993715211213
-0.4399999999999995,1.1705581724039495,0.05578071745949285
-0.3200000000000003,1.1491649342544163,0.052542301421137756
-0.20000000000000018,1.1568259199432411,0.06428797718492513
-0.08000000000000007,1.1796493700070778,0.06521498661647483
0.040000000000000036,,
0.16000000000000014,1.6993589997006908,0.09088810995724937
0.27999999999999936,1.854019596299054,0.07249206635665353
0.40000000000000036,1.9072974857443332,0.07018758955793877
0.5199999999999996,1.5352265932965061,0.18625242509156148
0.6399999999999997,1.1095900433118326,0.11680334037869326
0.7599999999999998,0.7509490872019741,0.14410664898061354
0.8799999999999999,0.6712499556138152,0.05551990459039704
1.0,0.7485769090384511,0.057584306196796886
1.12,0.8501412015486852,0.030499247710616097
1.2400000000000002,0.9466678450861967,0.027562124651480214
1.3599999999999994,1.033231003812545,0.026825745968345794
1.4800000000000004,1.1120346150243972,0.02788055569498902
1.5999999999999996,1.1557586931895816,0.04519086644919517
1.7199999999999998,1.1779488081777845,0.05410999784046131
1.8399999999999999,1.2065769718112438,0.05491483858123524
1.96,1.1848227234050095,0.05826570729150588
2.08,1.1815765246393761,0.05206436791851554
2.1999999999999993,1.1714914309207378,0.061695383888121035
2.3200000000000003,1.1886642603626651,0.05918560842093034
2.4399999999999995,1.1752796587198842,0.07163365383863537
2.5599999999999987,1.180260153140123,0.06606203425454779
2.6799999999999997,1.1748454425971426,0.057428677200753946
2.8000000000000007,1.1726854261190882,0.064410642713224
2.92,1.167259663037394,0.06069245677713099
3.039999999999999,1.1706881064351078,0.05322218668007927
3.16,1.1629863344598783,0.06154495529014368
3.2799999999999994,1.1601395976926885,0.06218192440005783
3.3999999999999986,1.1525309306115226,0.05629181384829829
3.5199999999999996,1.1712586983237872,0.0567534114048544
3.6400000000000006,1.1690198680540542,0.05592721258940207
3.76,1.1746730511390557,0.06305356366592689
3.879999999999999,1.1541084192618756,0.05149011951404694
4.0,1.1736329031469104,0.06592284813174121
4.120000000000001,1.1659158614170657,0.0531565353402031
4.24,1.1784585127668317,0.06546021001065261
4.359999999999999,1.1612574003092244,0.05844441122281736
4.48,1.1484887246533317,0.06105983018395515
4.6,1.1650766280002183,0.05478481418316262
4.719999999999999,1.1728700076264855,0.05260081944666096
4.84,1.1803756554598783,0.06233883542243512
4.960000000000001,1.1731482305543373,0.06227564338217265
5.08,1.1678943843549323,0.06461281995747373
5.199999999999999,1.1709944212955319,0.060366073501819675
5.32,1.1683641966557343,0.0499074161096559
5.4399999999999995,1.1576866484623267,0.04627124629828787
5.559999999999999,1.164863851642375,0.06298115424814076
5.68,1.1645795707267166,0.05769881545582535
5.800000000000001,1.1843569115545436,0.06291479582987321
5.92,1.1723456794816975,0.06522810200739555
6.039999999999999,1.186859788684186,0.055832264637362385
6.16,1.1612606445137432,0.05394949726939807
6.279999999999999,1.1588411522336903,0.05388557401032327
6.4,1.1638983868263968,0.059169256755208684
6.52,1.1617431876269653,0.058072172433546176
6.640000000000001,1.1406688134341845,0.05587436585899425
6.76,1.16225622744269,0.05125026199409122
6.879999999999999,1.168227906463651,0.06266355071236386
7.0,1.1535595095955615,0.04099211452022776
7.119999999999999,1.1603922309662624,0.05324405874286531
7.24,1.1658941846487691,0.051564562397811174
7.359999999999999,1.178941381722471,0.04956868888267169
7.48,1.158387801391177,0.05320599084276236
7.6,1.1673242135430086,0.05764470019107242
7.719999999999999,1.1665718009464137,0.04884497681807016
7.84,1.1696800140728523,0.05434867617694727
7.959999999999999,1.16258012189681,0.05702103318296321
8.08,1.169573995203758,0.06679133322615102
8.2,1.1663596997546022,0.049804736854376155
8.32,1.1822025796778648,0.05893857368347999
8.44,1.1696144894666127,0.05637366274253802
8.559999999999999,1.1766105376611167,0.05608356046636994
8.68,1.163076698328268,0.05049781424020302
8.799999999999999,1.1587527586811264,0.06352983222846581
8.92,1.1760737822065355,0.05544966676109523
9.04,1.1638777069550632,0.04909323209423268
9.16,1.1740721882173255,0.05440890303068851
9.28,1.1453396155234228,0.04881228398919504
9.4,1.1837442700633414,0.05153259133673009
9.52,1.164342982391349,0.05853825524098953
9.639999999999999,1.1698266288461496,0.06061197654093681
9.76,1.161592662464327,0.05961368500428179
9.879999999999999,1.168234332139067,0.054074974166150924
