t,deltaV,std
-2.0,1.1636352952003464,0.06185978041161955
-1.88,1.1782143937017453,0.06930849787633955
-1.7599999999999998,1.1734900310285783,0.06281362892785208
-1.6399999999999997,1.1670935528012576,0.06668793816501434
-1.5199999999999996,1.1783877087244004,0.0540816028416289
-1.4000000000000004,1.1785343289864807,0.06663941323537434
-1.2800000000000002,1.1785016290866377,0.06528591365608674
-1.1600000000000001,1.177126110378133,0.0675906964046676
-1.04,1.1572455663469305,0.04888326960615878
-0.9199999999999999,1.1574138212347576,0.05181832303176964
-0.7999999999999998,1.1730779417328854,0.0635049214299532
-0.6799999999999997,1.1719100719163271,0.05946518916303394
-0.5600000000000005,1.1767603079903648,0.05929439315574168
-0.4399999999999995,1.180643517225128,0.06330911742926719
-0.3200000000000003,1.1730205487802252,0.050161454734858
-0.20000000000000018,1.1715791381876894,0.055859532546759655
-0.08000000000000007,1.1670657677475942,0.05047202353873795
0.040000000000000036,,
0.16000000000000014,1.7073971550273457,0.05481504915616325
0.27999999999999936,1.8446932761467314,0.06262395451692444
0.40000000000000036,1.9337534318894414,0.05794876582986141
0.5199999999999996,1.992251242773901,0.06005477115141701
0.6399999999999997,2.012182314295246,0.0742731368624729
0.7599999999999998,1.9980166741588958,0.07239043169880403
0.8799999999999999,1.959441624615481,0.10100325884554935
1.0,1.7583631648107485,0.14748871396115143
1.12,1.681665562974375,0.09078622601885174
1.2400000000000002,1.6220819531290467,0.056366958010332736
1.3599999999999994,1.6023316085696049,0.06048421387103135
1.4800000000000004,1.5592424052037153,0.05485065151627928
1.5999999999999996,1.515285951781964,0.05794355683391316
1.7199999999999998,1.4881607304419795,0.05222778674095198
1.8399999999999999,1.461302670887392,0.06368979547562303
1.96,1.4415280669887272,0.054534708276264963
2.08,1.4110401269563857,0.05678289256380245
2.1999999999999993,1.3923555726603587,0.04972574636144552
2.3200000000000003,1.384599108872609,0.045439501006294125
2.4399999999999995,1.3933855993905406,0.04428419075121019
2.5599999999999987,1.3930965951810368,0.04406277636091519
2.6799999999999997,1.3970257512386646,0.04648054497281477
2.8000000000000007,1.393321272216523,0.0467557639098908
2.92,1.4104522533867574,0.04758013150350817
3.039999999999999,1.4014662635609492,0.043246665373897486
3.16,1.4130614080539772,0.052423922690447794
3.2799999999999994,1.410424042988533,0.048185767573012246
3.3999999999999986,1.4115959237536804,0.049872103771799355
3.5199999999999996,1.4150929438497057,0.04969565242889362
3.6400000000000006,1.412443360904429,0.051287592558839565
3.76,1.4215632287002624,0.048807314276431445
3.879999999999999,1.4137117428109771,0.04905110924534767
4.0,1.441324710538049,0.02664916397121827
4.120000000000001,,
4.24,,
4.359999999999999,1.6377768234870023,0.0643858999921404
4.48,1.3756065707677283,0.14498543147369686
4.6,1.0556620403095178,0.13203080957541535
4.719999999999999,0.7698673630727408,0.10833172016967327
4.84,0.5813316678384978,0.07602130078263807
4.960000000000001,0.576829578159562,0.031279029509618854
5.08,0.697947574033282,0.03686641814043449
5.199999999999999,0.8088855338851918,0.03439847698846028
5.32,0.9089740393876411,0.029838206118905156
5.4399999999999995,1.0139123982476266,0.03206960472516744
5.559999999999999,1.0954381407551548,0.02292008160602011
5.68,1.1725993079783876,0.030105054402192445
5.800000000000001,1.2110939930607736,0.037891331956654076
5.92,1.2332695777130576,0.05219671645631121
6.039999999999999,1.2567884168301227,0.07423483232010375
6.16,1.2249865702225906,0.0670162499578315
6.279999999999999,1.2333254359197647,0.07683195811678625
6.4,1.2088960098061694,0.07274328141714731
6.52,1.2069191498611143,0.059254586354940894
6.640000000000001,1.1997764921518346,0.061510908171666254
6.76,1.2118435635772202,0.06101028820969333
6.879999999999999,1.1659303302088322,0.06554327682634871
7.0,1.171876597450667,0.0625664579825496
7.119999999999999,1.1755054536920737,0.05972643977853601
7.24,1.1776408110864727,0.06081637109900854
7.359999999999999,1.17812591112041,0.05545682420347425
7.48,1.1913829830097777,0.06050128657479856
7.6,1.1705583922425742,0.05384813679114859
7.719999999999999,1.164925889109702,0.05151134766812954
7.84,1.1791964424191734,0.055847523611261385
7.959999999999999,1.1635145485422826,0.04846488605585482
8.08,1.1671611726540392,0.0634613536328392
8.2,1.179074427266337,0.06732610338847143
8.32,1.1921419486373122,0.06012216588908537
8.44,1.1665730579851679,0.0524242305552853
8.559999999999999,1.1793484651920705,0.06663681160851662
8.68,1.1575815080473004,0.05867207498638361
8.799999999999999,1.1706727684017812,0.050453815223576545
8.92,1.1674672190459823,0.06031931137965704
9.04,1.1716923423713055,0.0634471288544513
9.16,1.1589223132375193,0.05529363764099899
9.28,1.1675836542528468,0.06608491230780227
9.4,1.1678151011768494,0.058413935706335005
9.52,1.1698471825779941,0.05454139336786019
9.639999999999999,1.1802625195248226,0.06280654204125449
9.76,1.1726191177904357,0.05761672765406377
9.879999999999999,1.1583318392430058,0.06673634602044744
