t,deltaV,std
-2.0,1.1751647678793815,0.04985366885550228
-1.88,1.1641997265510964,0.041429967985385126
-1.7599999999999998,1.168115256484505,0.05035048569141533
-1.6399999999999997,1.143648832714539,0.045439961420236645
-1.5199999999999996,1.1754128731436335,0.06379785778674549
-1.4000000000000004,1.1685070929692079,0.06437720320014587
-1.2800000000000002,1.1739143655071538,0.06659486744606681
-1.1600000000000001,1.1679189834999082,0.047729272069418294
-1.04,1.1885461152698378,0.06316790916717674
-0.9199999999999999,1.1741665890993116,0.0539915895838847
-0.7999999999999998,1.1796247352646902,0.047312526039649014
-0.6799999999999997,1.1619771008330335,0.05999875147726426
-0.5600000000000005,1.1913773362006308,0.07103116832927507
-0.4399999999999995,1.1756326964573027,0.04975088098677088
-0.3200000000000003,1.1521515932405682,0.06607401749540037
-0.20000000000000018,1.1678948981767896,0.06188537847098599
-0.08000000000000007,1.1659251122362198,0.05036293250587432
0.040000000000000036,,
0.16000000000000014,1.655658372610261,0.07413254423032314
0.27999999999999936,1.3523878904969457,0.12612563716450192
0.40000000000000036,1.0859189833145007,0.06327457467621182
0.5199999999999996,1.051144334639712,0.05223076952042092
0.6399999999999997,1.052442860958347,0.05180427771874037
0.7599999999999998,1.0194045726901475,0.13269476112149994
0.8799999999999999,0.9654345610312798,0.07742169526669901
1.0,1.0275235278099797,0.026270425373476403
1.12,1.1019278939111044,0.023374396956928438
1.2400000000000002,1.1571990776780938,0.032148181216453506
1.3599999999999994,1.19971706721472,0.031716135678147205
1.4800000000000004,1.1999926736669349,0.055847281109561234
1.5999999999999996,1.188220696598819,0.06258536308164131
1.7199999999999998,1.1973402394304666,0.058715024853790626
1.8399999999999999,1.1619316093900898,0.04370811713164967
1.96,1.173560791335275,0.04794782110277686
2.08,1.1627844663116726,0.05310105057959007
2.1999999999999993,1.1828268702149523,0.06097216253908537
2.3200000000000003,1.1664019850532727,0.06831099602756363
2.4399999999999995,1.1600290533250255,0.057950024575452605
2.5599999999999987,1.1655460414344565,0.06986193233573773
2.6799999999999997,1.189314737495572,0.07097519215071264
2.8000000000000007,1.1766273917563013,0.06132183976842702
2.92,1.1531670494859212,0.062212824872471886
3.039999999999999,1.1761337062650188,0.06779400292730078
3.16,1.1733110516003753,0.06455368777505645
3.2799999999999994,1.1864311624637547,0.06775389844551116
3.3999999999999986,1.14569525792819,0.06431744893370514
3.5199999999999996,1.1692443014938299,0.058131078987919194
3.6400000000000006,1.1606985485805859,0.05585523916293102
3.76,1.1741065124834897,0.05601413806304267
3.879999999999999,1.1686534887135405,0.06007481431626178
4.0,1.1715458578840374,0.06711790282334275
4.120000000000001,1.178032201564662,0.05368557687298777
4.24,1.1594813498408654,0.06415867069344178
4.359999999999999,1.1480966434927333,0.061710381054454894
4.48,1.173167438014206,0.04970372288754946
4.6,1.1450183943795047,0.05808564311107606
4.719999999999999,1.1766264989859359,0.060413313463630755
4.84,1.1864770037444972,0.06560769956113009
4.960000000000001,1.1532823715462912,0.0464258319994841
5.08,1.1707574940764232,0.05780250238338611
5.199999999999999,1.168014900212192,0.05118624671925664
5.32,1.164737771546571,0.05309293410339729
5.4399999999999995,1.174852342696116,0.057884659062295715
5.559999999999999,1.144405908364002,0.05142944494217197
5.68,1.1775182391733032,0.05512942243731432
5.800000000000001,1.1762326459470964,0.04391082904409555
5.92,1.1488228552634563,0.05373603849334421
6.039999999999999,1.1726493248073413,0.05239816370019383
6.16,1.1602674741228713,0.06783124697437684
6.279999999999999,1.15028981483822,0.07080497840623412
6.4,1.1860708788997216,0.051300671672997115
6.52,1.1736865455717866,0.0645717802372941
6.640000000000001,1.18638828613075,0.062398876461439275
6.76,1.1831256172939917,0.05445161873632961
6.879999999999999,1.1561522191260425,0.05197471875079455
7.0,1.1761102770519523,0.05292353078809572
7.119999999999999,1.1633280281372143,0.05108447419022597
7.24,1.1583000353655617,0.059112457590898254
7.359999999999999,1.133419253976545,0.054617732705946255
7.48,1.1708487842456405,0.0632522559827965
7.6,1.1726196576241497,0.047633378620446414
7.719999999999999,1.1709477045465482,0.05531687016578839
7.84,1.16185222525666,0.05432085341280315
7.959999999999999,1.1823959496655363,0.062030400380728046
8.08,1.1488830557631535,0.05875410894085564
8.2,1.16277726651411,0.054678904597247474
8.32,1.159363409682349,0.06065747178660965
8.44,1.1775090086269069,0.06814457584002963
8.559999999999999,1.1584221247167323,0.06350128234414514
8.68,1.1663152034400175,0.07799781493206226
8.799999999999999,1.168612870284347,0.06424554625689854
8.92,1.1703920155621528,0.0648160945028778
9.04,1.1751969306463212,0.06414214448394928
9.16,1.1741710662296223,0.052745450004177324
9.28,1.1411425171494018,0.041519300004172754
9.4,1.1607892171360044,0.04574923271625859
9.52,1.1763341577082218,0.05692460116997147
9.639999999999999,1.1665382694505113,0.06492153820117452
9.76,1.1626134023100074,0.049345807292075994
9.879999999999999,1.1616646025780664,0.047470562292406246
