t,deltaV,std
-2.0,1.1760103510038649,0.06692083464286165
-1.88,1.1897975192365764,0.054988696331694044
-1.7599999999999998,1.1644759760354646,0.05212462342512299
-1.6399999999999997,1.1721843491368957,0.058061361774527115
-1.5199999999999996,1.1752765299045602,0.05679606102587547
-1.4000000000000004,1.164406166604728,0.056386702648849915
-1.2800000000000002,1.1491739676813413,0.04811669502187044
-1.1600000000000001,1.1673365890516716,0.04930915274929794
-1.04,1.1649443506621837,0.05378346504385505
-0.9199999999999999,1.1496041667399257,0.057288953023972404
-0.7999999999999998,1.1723008394947774,0.06603236384314634
-0.6799999999999997,1.1642351587108635,0.05327148099447836
-0.5600000000000005,1.1762139143542547,0.049407684923414165
-0.4399999999999995,1.1847247449123677,0.06762777078525836
-0.3200000000000003,1.1760647158591195,0.05867296939382507
-0.20000000000000018,1.14932530094146,0.062369843350253557
-0.08000000000000007,1.1885612076299998,0.05901575483781585
0.040000000000000036,,
0.16000000000000014,1.6400420205855712,0.08759496373449398
0.27999999999999936,1.828494335265021,0.08886467849449148
0.40000000000000036,1.9303432770156892,0.0744383857176036
0.5199999999999996,1.9948394494926907,0.0727130902204356
0.6399999999999997,2.008628537033519,0.07258327287913845
0.7599999999999998,1.9936317121528455,0.0603887356020587
0.8799999999999999,1.920854107492978,0.1159151990034675
1.0,1.6418749831030526,0.2083900479115467
1.12,1.3021862243590547,0.13755230866703008
1.2400000000000002,0.9687029101313963,0.10090417640676785
1.3599999999999994,0.6604780749508781,0.09746887121914781
1.4800000000000004,0.5392356326697345,0.04899514307893479
1.5999999999999996,0.5866008143570194,0.03416569449183182
1.7199999999999998,0.7073898229843927,0.03513479902273329
1.8399999999999999,0.8072656811752783,0.03841408941696999
1.96,0.9342394684000982,0.030974035026013425
2.08,1.0190939080213048,0.028827750441662744
2.1999999999999993,1.0942712568009716,0.03155892507101687
2.3200000000000003,1.153317257396561,0.024249693307661954
2.4399999999999995,1.205156210520626,0.04669864045806591
2.5599999999999987,1.2394491193878534,0.05531717857098889
2.6799999999999997,1.23082894577124,0.07394031968694507
2.8000000000000007,1.22053592137289,0.0699172475809444
2.92,1.2004595838149263,0.06505475536900415
3.039999999999999,1.2191831486667155,0.06374927205635644
3.16,1.187405351685542,0.0589993159463205
3.2799999999999994,1.1857504125951197,0.06186033685753815
3.3999999999999986,1.165485468608826,0.06691956041524905
3.5199999999999996,1.1872177108992048,0.06295135176413025
3.6400000000000006,1.1816588373684682,0.06164418678862224
3.76,1.1879890320056563,0.06367120176209688
3.879999999999999,1.175938746534568,0.06058656449026911
4.0,1.1772862706277825,0.049559453215821274
4.120000000000001,1.1614304788180496,0.058136703395489674
4.24,1.1755018569972322,0.06367174006743771
4.359999999999999,1.1677114265124549,0.0661671598788435
4.48,1.1560757577355678,0.052010443413305234
4.6,1.1815415344478972,0.0414909917543895
4.719999999999999,1.168865150251078,0.052873148756364535
4.84,1.172457385050519,0.059040756755182534
4.960000000000001,1.1718940886397398,0.049363537758817425
5.08,1.1605889964337546,0.053731727389230946
5.199999999999999,1.1692697782121106,0.04253884008247123
5.32,1.162271642072409,0.055474473286199706
5.4399999999999995,1.1518623789658897,0.05642215665667835
5.559999999999999,1.1663672469388469,0.06266396024106236
5.68,1.1712076348314628,0.05938438526073962
5.800000000000001,1.1807846946825273,0.06299392681246206
5.92,1.1775989093632013,0.05585961207753059
6.039999999999999,1.1571283081780281,0.06250049464387043
6.16,1.1669250851377273,0.0564296070010265
6.279999999999999,1.1817878901651984,0.06265381614045588
6.4,1.173045069670492,0.05406234091163321
6.52,1.1760493750901582,0.05916916450968404
6.640000000000001,1.1581714886880934,0.0593368207109288
6.76,1.1609692137689995,0.060194757280614325
6.879999999999999,1.1874817891884744,0.06031463781024942
7.0,1.18393486421812,0.06529816965390703
7.119999999999999,1.1665331277117754,0.055349904251601675
7.24,1.162366168145706,0.056472149981392175
7.359999999999999,1.1821585238282684,0.062112071465870965
7.48,1.1820135692598346,0.05512933757722309
7.6,1.1528497414978638,0.05544983882532704
7.719999999999999,1.1612591587958199,0.0480012226592986
7.84,1.1673715918531355,0.05872125322949414
7.959999999999999,1.1588762559913026,0.06809377320325409
8.08,1.1892616288343854,0.05458549098606306
8.2,1.1694843893130042,0.06712336893603722
8.32,1.1719198636815804,0.05426817439499822
8.44,1.1770836238797122,0.059721584051876095
8.559999999999999,1.1798108910432148,0.0560510771762588
8.68,1.1752430070241457,0.04350047020688499
8.799999999999999,1.161574576764121,0.04781540376729155
8.92,1.1685841235536754,0.05743398416057297
9.04,1.1675817855635113,0.06481166248634766
9.16,1.159527333548212,0.06344456334141635
9.28,1.1803890481467076,0.04832958035748735
9.4,1.1639780885549877,0.05955145195686953
9.52,1.1841775650662985,0.051528869587361706
9.639999999999999,1.1689497142236935,0.043080504943371005
9.76,1.1836534246377968,0.06843063421352018
9.879999999999999,1.1702434490448974,0.06596204554005831
